accX,accY,accZ,angleX,angleY,angleZ
-0.724652,-1.3806119,1.097599,0.022143865,0.77396625,1.3649784
-1.0161654,-1.6686594,1.6170158,0.022143865,0.77396625,1.3649784
-1.006145,-1.601402,2.1512117,0.030085113,0.8332202,1.3417655
-1.006145,-1.601402,2.1512117,0.030085113,0.8332202,1.3417655
-0.9466536,-1.5750968,1.531127,0.15286903,0.93462384,1.3381003
-0.9466536,-1.5750968,1.531127,0.15286903,0.93462384,1.3381003
-0.8124975,-1.4226508,0.08492184,0.20357084,1.0256428,1.3545936
-0.8124975,-1.4226508,0.08492184,0.20357084,1.0256428,1.3545936
-0.42355096,-1.18344,-0.7656059,0.19440787,0.94989544,1.3344351
-0.42355096,-1.18344,-0.7656059,0.19440787,0.94989544,1.3344351
-0.517442,-1.187649,-0.892601,0.10827587,0.8417723,1.2415836
-0.517442,-1.187649,-0.892601,0.10827587,0.8417723,1.2415836
-1.0545366,-1.4861264,-0.15806103,-4.58E-04,0.7959574,1.1743884
-1.0545366,-1.4861264,-0.15806103,-4.58E-04,0.7959574,1.1743884
-1.1332734,-1.4955344,0.62104225,0.012980887,0.7452556,1.2305881
-1.1332734,-1.4955344,0.62104225,0.012980887,0.7452556,1.2305881
-0.64572847,-0.9952841,1.0519867,0.11010846,0.6963864,1.2880094
-0.64572847,-0.9952841,1.0519867,0.11010846,0.6963864,1.2880094
-0.2981877,-0.4954672,0.7624512,0.19501872,0.6908886,1.2513574
-0.2981877,-0.4954672,0.7624512,0.19501872,0.6908886,1.2513574
-0.3585035,-0.110340595,0.46222687,0.1815797,0.70432764,1.1591167
-0.3585035,-0.110340595,0.46222687,0.1815797,0.70432764,1.1591167
-0.35504502,0.37717962,-0.3643818,0.11010846,0.7635816,1.0693196
-0.35504502,0.37717962,-0.3643818,0.11010846,0.7635816,1.0693196
-0.22070068,0.33428288,0.024943352,-0.19043724,0.74281216,0.9239337
-0.22070068,0.33428288,0.024943352,-0.19043724,0.74281216,0.9239337
-0.6569233,-0.37445784,1.6963291,-0.31444287,0.74281216,0.81153446
-0.6569233,-0.37445784,1.6963291,-0.31444287,0.74281216,0.81153446
-1.184202,-1.1427488,2.547721,-0.23808473,0.89919364,0.86284715
-1.184202,-1.1427488,2.547721,-0.23808473,0.89919364,0.86284715
-0.82447064,-1.0490112,1.7710047,0.004428773,0.98837996,1.0106765
-0.82447064,-1.0490112,1.7710047,0.004428773,0.98837996,1.0106765
-0.31965357,-0.8415761,-0.046940804,0.17363845,0.98654735,1.1096367
-0.31965357,-0.8415761,-0.046940804,0.17363845,0.98654735,1.1096367
-0.35350043,-0.7572584,-0.7350335,0.13087788,0.9755518,1.1749994
-0.35350043,-0.7572584,-0.7350335,0.13087788,0.9755518,1.1749994
-0.5514051,-0.6781602,-1.4057512,0.06918049,0.9810496,1.2684617
-0.5514051,-0.6781602,-1.4057512,0.06918049,0.9810496,1.2684617
-0.19807708,-0.44826794,-1.4128675,-0.05971208,0.82650065,1.385137
-0.19807708,-0.44826794,-1.4128675,-0.05971208,0.82650065,1.385137
0.5813396,-0.29173708,0.002128601,-0.22525656,0.70371675,1.426065
0.5813396,-0.29173708,0.002128601,-0.22525656,0.70371675,1.426065
1.096499,-0.3797574,1.0661507,-0.26068676,0.68539083,1.3814718
1.096499,-0.3797574,1.0661507,-0.26068676,0.68539083,1.3814718
0.8651284,-0.57426786,1.374383,-0.24297164,0.71837753,1.3283265
0.8651284,-0.57426786,1.374383,-0.24297164,0.71837753,1.3283265
0.47401324,-0.7277045,1.0001984,-0.20754147,0.79779,1.3332134
0.47401324,-0.7277045,1.0001984,-0.20754147,0.79779,1.3332134
0.29118147,-0.7009959,0.43443775,-0.15378532,0.8008443,1.4016303
0.29118147,-0.7009959,0.43443775,-0.15378532,0.8008443,1.4016303
0.51818657,-0.5429311,0.5489254,-0.0926988,0.6957755,1.4908166
0.51818657,-0.5429311,0.5489254,-0.0926988,0.6957755,1.4908166
1.101387,-0.25779295,0.18510818,-0.02733622,0.66645396,1.5103643
1.101387,-0.25779295,0.18510818,-0.02733622,0.66645396,1.5103643
1.2549634,-0.13462591,0.38877773,-0.110413894,0.7098254,1.4474452
1.2549634,-0.13462591,0.38877773,-0.110413894,0.7098254,1.4474452
1.2674586,-0.080384254,0.31187057,-0.10430524,0.72204274,1.3655893
1.2674586,-0.080384254,0.31187057,-0.10430524,0.72204274,1.3655893
1.0286236,-0.13555956,-0.025832176,-0.07498371,0.6951646,1.2757921
1.0286236,-0.13555956,-0.025832176,-0.07498371,0.6951646,1.2757921
0.3049445,-0.5823927,0.056839943,-0.10797043,0.7147123,1.2250903
0.3049445,-0.5823927,0.056839943,-0.10797043,0.7147123,1.2250903
0.29492623,-0.4362464,0.30134296,-0.0804815,0.7635816,1.2843442
0.29492623,-0.4362464,0.30134296,-0.0804815,0.7635816,1.2843442
0.4020996,-0.32066488,-0.42070818,-0.0346666,0.7464773,1.2770138
0.4020996,-0.32066488,-0.42070818,-0.0346666,0.7464773,1.2770138
0.1358667,-0.5134282,-0.24647522,-0.09758572,0.72143185,1.2464706
0.1358667,-0.5134282,-0.24647522,-0.09758572,0.72143185,1.2464706
-0.11597967,-0.7811279,-0.064424515,-0.15622878,0.73792523,1.2654073
-0.11597967,-0.7811279,-0.064424515,-0.15622878,0.73792523,1.2654073
-0.16683608,-0.8575249,0.83626366,-0.22403483,0.7275405,1.3332134
-0.16683608,-0.8575249,0.83626366,-0.22403483,0.7275405,1.3332134
-0.0932509,-1.0123825,1.2235327,-0.082924955,0.6310238,1.3997977
-0.0932509,-1.0123825,1.2235327,-0.082924955,0.6310238,1.3997977
0.15901032,-0.8794508,1.290802,0.06734789,0.6591236,1.4596626
0.15901032,-0.8794508,1.290802,0.06734789,0.6591236,1.4596626
0.2539494,-0.75270605,0.9564028,0.09911288,0.7965683,1.4773777
0.2539494,-0.75270605,0.9564028,0.09911288,0.7965683,1.4773777
0.06281519,-0.5591054,0.56239223,0.11133019,0.9126327,1.4773777
0.06281519,-0.5591054,0.56239223,0.11133019,0.9126327,1.4773777
-0.4046003,-0.27504778,-0.7482753,0.10827587,0.9468411,1.4669929
-0.4046003,-0.27504778,-0.7482753,0.10827587,0.9468411,1.4669929
-0.62605906,-0.1716404,-1.1909528,-0.04810564,0.81183994,1.4676038
-0.62605906,-0.1716404,-1.1909528,-0.04810564,0.81183994,1.4676038
-0.62605906,-0.1716404,-1.1909528,-0.28084528,0.6585127,1.430341
-0.6145593,-0.51196957,0.3456869,-0.28084528,0.6585127,1.430341
-0.8981966,-1.2313173,2.2019958,-0.37858373,0.7452556,1.4114041
-0.8981966,-1.2313173,2.2019958,-0.37858373,0.7452556,1.4114041
-1.1679412,-1.6438413,2.2058191,-0.17638734,0.8753699,1.4547756
-1.1679412,-1.6438413,2.2058191,0.05513059,0.9034697,1.561677
-0.9817556,-1.6269002,0.39024544,0.05513059,0.9034697,1.561677
-0.9817556,-1.6269002,0.39024544,0.05513059,0.9034697,1.561677
-0.78376925,-1.3824604,-0.20449257,0.019089539,0.8680395,1.6190983
-0.78376925,-1.3824604,-0.20449257,0.019089539,0.8680395,1.6190983
-0.83766115,-1.2302692,0.44616604,-0.04016439,0.8381071,1.6307048
-0.83766115,-1.2302692,0.44616604,-0.04016439,0.8381071,1.6307048
-0.6430494,-1.0962262,0.67434597,0.00870483,0.8949176,1.6447546
-0.6430494,-1.0962262,0.67434597,0.00870483,0.8949176,1.6447546
-0.5471142,-0.92795134,0.16265011,0.06612616,0.9425651,1.6184875
-0.5471142,-0.92795134,0.16265011,0.06612616,0.9425651,1.6184875
-0.65999824,-0.9466901,-0.0034770966,0.065515295,0.88025683,1.539075
-0.65999824,-0.9466901,-0.0034770966,0.065515295,0.88025683,1.539075
-1.1426387,-1.2480018,-0.18543243,-0.0022907446,0.8258898,1.4792101
-1.1426387,-1.2480018,-0.18543243,-0.0022907446,0.8258898,1.4792101
-1.1426387,-1.2480018,-0.18543243,-0.11713341,0.8045095,1.4920384
-1.4750367,-1.3807266,0.29610825,-0.11713341,0.8045095,1.4920384
-1.5394951,-1.2549603,1.0763788,-0.14278975,0.81122905,1.534799
-1.5394951,-1.2549603,1.0763788,-0.14278975,0.81122905,1.534799
-1.6068462,-1.0189314,0.86549664,-0.07925977,0.8570439,1.5512923
-1.6068462,-1.0189314,0.86549664,-0.07925977,0.8570439,1.5512923
-1.731826,-0.9578128,0.57908344,-0.0804815,0.784351,1.5439619
-1.731826,-0.9578128,0.57908344,-0.12935072,0.77213365,1.5384641
-1.798531,-1.1288276,1.2519588,-0.12935072,0.77213365,1.5384641
-1.798531,-1.1288276,1.2519588,-0.12935072,0.77213365,1.5384641
-1.6485391,-1.2137902,1.602416,-0.12996158,0.8344419,1.5555683
-1.6485391,-1.2137902,1.602416,-0.12996158,0.8344419,1.5555683
-1.6720054,-1.2736886,1.6355362,-0.09819659,0.93034774,1.5745052
-1.6720054,-1.2736886,1.6355362,-0.09819659,0.93034774,1.5745052
-1.4943266,-1.1662858,1.1850014,-0.0016798794,1.0115929,1.6337591
-1.4943266,-1.1662858,1.1850014,-0.0016798794,1.0115929,1.6337591
-1.166881,-0.8876467,0.6444855,0.077121735,0.9804387,1.6612481
-1.166881,-0.8876467,0.6444855,0.14614952,0.93584555,1.6551393
-1.2045593,-0.8622842,0.694623,0.14614952,0.93584555,1.6551393
-1.2045593,-0.8622842,0.694623,0.14614952,0.93584555,1.6551393
-1.2783246,-0.880105,0.493268,0.17913623,0.9804387,1.6649132
-1.2783246,-0.880105,0.493268,0.17913623,0.9804387,1.6649132
-1.4820385,-0.9687166,0.059936523,0.17608191,1.069625,1.6673567
-1.4820385,-0.9687166,0.059936523,0.17608191,1.069625,1.6673567
-1.7888194,-0.95470333,0.14776039,0.17669277,1.0824533,1.7162259
-1.7888194,-0.95470333,0.14776039,0.2780964,1.0445796,1.7675385
-1.8521589,-0.56612825,-0.25629807,0.2780964,1.0445796,1.7675385
-1.8521589,-0.56612825,-0.25629807,0.2780964,1.0445796,1.7675385
-2.0425444,-0.0377779,-1.4213767,0.30008754,1.0506883,1.7730364
-2.0425444,-0.0377779,-1.4213767,0.30008754,1.0506883,1.7730364
-2.1506093,-0.03213358,-1.5509772,0.056352317,1.0983357,1.7168368
-2.1506093,-0.03213358,-1.5509772,0.056352317,1.0983357,1.7168368
-2.119112,-1.1100016,2.0680218,-0.39690968,1.1246029,1.6520851
-2.119112,-1.1100016,2.0680218,-0.39690968,1.1246029,1.6520851
-2.1193287,-1.9283736,4.3329725,-0.31322116,1.3762794,1.7235563
-2.1193287,-1.9283736,4.3329725,0.111941054,1.6743816,1.9007072
-2.1029081,-2.2914019,1.4518728,0.111941054,1.6743816,1.9007072
-2.1029081,-2.2914019,1.4518728,0.111941054,1.6743816,1.9007072
-2.0852554,-2.0241787,-1.0760846,0.07895433,1.7183639,2.119397
-2.0852554,-2.0241787,-1.0760846,0.07895433,1.7183639,2.119397
-2.3990595,-2.0310614,-1.065722,-0.19165897,1.5870279,2.2446244
-2.3990595,-2.0310614,-1.065722,-0.19165897,1.5870279,2.2446244
-2.4935431,-2.5054204,0.6223135,-0.36453384,1.41904,2.4437664
-2.4935431,-2.5054204,0.6223135,-0.36453384,1.41904,2.4437664
-1.7865632,-2.9671023,2.2213478,-0.4109596,1.3402383,2.6606236
-1.7865632,-2.9671023,2.2213478,-0.4109596,1.3402383,2.6606236
-0.7803376,-3.1516495,3.9373932,-0.37003163,1.3793337,2.798679
-0.7803376,-3.1516495,3.9373932,-0.37003163,1.3793337,2.798679
-0.2856915,-3.267926,3.9296656,-0.20265454,1.5564847,2.8542678
-0.2856915,-3.267926,3.9296656,-0.20265454,1.5564847,2.8542678
-0.2649698,-3.2499318,2.0108414,-0.07070765,1.6896533,2.894585
-0.2649698,-3.2499318,2.0108414,-0.07070765,1.6896533,2.894585
-0.2649698,-3.2499318,2.0108414,-0.063988134,1.6432275,2.9385672
-0.07634121,-2.9762907,0.7262964,-0.063988134,1.6432275,2.9385672
-0.12814781,-2.7908385,0.32060146,-0.10980303,1.6059648,2.925739
-0.12814781,-2.7908385,0.32060146,-0.10980303,1.6059648,2.925739
-0.37659362,-2.8732336,0.47635174,-0.14584407,1.6022996,2.889698
-0.37659362,-2.8732336,0.47635174,-0.14584407,1.6022996,2.889698
-0.7227744,-2.9884515,0.6768875,-0.16966783,1.5430456,2.8591547
-0.7227744,-2.9884515,0.6768875,-0.16966783,1.5430456,2.8591547
-0.8866796,-3.1745992,1.559598,-0.24174993,1.5100589,2.8420506
-0.8866796,-3.1745992,1.559598,-0.24174993,1.5100589,2.8420506
-0.94810283,-3.452496,2.3674717,-0.27107146,1.5699236,2.843883
-0.94810283,-3.452496,2.3674717,-0.27107146,1.5699236,2.843883
-0.8637439,-3.5965686,2.6384497,-0.2209805,1.641395,2.87687
-0.8637439,-3.5965686,2.6384497,-0.2209805,1.641395,2.87687
-0.8637439,-3.5965686,2.6384497,-0.13912456,1.7305813,2.9092457
-0.53468895,-3.5177941,2.5059443,-0.13912456,1.7305813,2.9092457
-0.53468895,-3.5177941,2.5059443,-0.13912456,1.7305813,2.9092457
-0.49960136,-3.4576187,2.1927862,-0.0786489,1.8063285,2.9165761
-0.560516,-3.3144197,1.8763552,-0.0364992,1.8142698,2.944065
-0.560516,-3.3144197,1.8763552,-0.0364992,1.8142698,2.944065
-0.56321913,-3.094658,1.6813316,-0.035277467,1.8038851,2.9678888
-0.56321913,-3.094658,1.6813316,-0.035277467,1.8038851,2.9678888
-0.54696417,-3.0986323,1.6842136,-0.10430524,1.7831156,2.944676
-0.54696417,-3.0986323,1.6842136,-0.10430524,1.7831156,2.944676
-0.67827904,-2.8094761,1.9237671,-0.19532417,1.7641789,2.9092457
-0.67827904,-2.8094761,1.9237671,-0.19532417,1.7641789,2.9092457
-0.83182466,-3.1447237,2.3344698,-0.3193298,1.7073684,2.8774807
-0.83182466,-3.1447237,2.3344698,-0.3193298,1.7073684,2.8774807
-1.0276508,-3.737155,3.8322067,-0.36453384,1.6108516,2.8805351
-1.0276508,-3.737155,3.8322067,-0.36453384,1.6108516,2.8805351
-1.0290625,-3.6976442,3.8099117,-0.18799378,1.6487253,2.9367347
-1.0290625,-3.6976442,3.8099117,-0.18799378,1.6487253,2.9367347
-1.8445218,-4.458428,1.9753885,-0.050549097,1.6688838,3.0870075
-1.8445218,-4.458428,1.9753885,-0.050549097,1.6688838,3.0870075
-1.403077,-4.2501345,1.3694925,-0.071318515,1.509448,3.1841352
-1.403077,-4.2501345,1.3694925,-0.071318515,1.509448,3.1841352
-1.4550917,-4.249854,1.3674545,-0.09514226,1.3891076,3.189633
-1.4550917,-4.249854,1.3674545,-0.09514226,1.3891076,3.189633
-1.3282144,-4.2115316,2.2821827,-0.04016439,1.3475688,3.1725287
-1.3282144,-4.2115316,2.2821827,-0.04016439,1.3475688,3.1725287
-1.2217342,-3.965102,2.2591982,0.0062613687,1.2760975,3.1352658
-1.2217342,-3.965102,2.2591982,0.0062613687,1.2760975,3.1352658
-1.3426148,-3.63375,2.2303133,-0.009010263,1.2492194,3.0460796
-1.3426148,-3.63375,2.2303133,-0.100029185,1.2852604,2.9275718
-1.672636,-3.5470703,2.562045,-0.100029185,1.2852604,2.9275718
-1.672636,-3.5470703,2.562045,-0.14278975,1.3335189,2.8573222
-2.2488763,-3.7380056,2.9806337,-0.14278975,1.3335189,2.8573222
-2.2488763,-3.7380056,2.9806337,-0.14278975,1.3335189,2.8573222
-2.0017,-3.60673,3.4548817,-0.059101213,1.3518448,2.8903089
-2.0017,-3.60673,3.4548817,-0.059101213,1.3518448,2.8903089
-1.7460387,-3.44256,2.5156488,0.13087788,1.4428637,2.903137
-1.7460387,-3.44256,2.5156488,0.13087788,1.4428637,2.903137
-1.6860046,-3.2412252,1.0694151,0.2041817,1.5008959,2.8976393
-1.6860046,-3.2412252,1.0694151,0.1656972,1.4483615,2.8561006
-1.7606677,-3.267815,0.83140755,0.1656972,1.4483615,2.8561006
-1.7606677,-3.267815,0.83140755,0.1656972,1.4483615,2.8561006
-2.4155889,-3.4587016,0.22764969,0.124769226,1.4147639,2.8206704
-2.4155889,-3.4587016,0.22764969,0.124769226,1.4147639,2.8206704
-2.7395544,-3.6730165,0.90011406,-0.021838432,1.3701707,2.8615983
-2.7395544,-3.6730165,0.90011406,-0.021838432,1.3701707,2.8615983
-2.1762135,-3.442559,2.0128136,0.01786781,1.3249667,2.9055805
-2.1762135,-3.442559,2.0128136,0.01786781,1.3249667,2.9055805
-1.8955826,-3.346066,1.9976377,0.14431691,1.3066407,2.8377745
-1.8955826,-3.346066,1.9976377,0.1253801,1.3811663,2.7424796
-2.2675807,-3.6773715,2.2843094,0.1253801,1.3811663,2.7424796
-2.2675807,-3.6773715,2.2843094,0.1253801,1.3811663,2.7424796
-2.5048356,-3.811079,3.0121956,0.13881913,1.4489723,2.7247643
-2.5048356,-3.811079,3.0121956,0.13881913,1.4489723,2.7247643
-1.9826052,-3.4605162,3.0325193,0.3061962,1.4941764,2.7382035
-1.9826052,-3.4605162,3.0325193,0.3061962,1.4941764,2.7382035
-1.6826288,-2.9221792,2.2264004,0.41370848,1.5357152,2.6728408
-1.6826288,-2.9221792,2.2264004,0.41370848,1.5357152,2.6728408
-1.8915484,-2.4483356,2.2415848,0.30008754,1.6982054,2.5897632
-1.8915484,-2.4483356,2.2415848,0.30008754,1.6982054,2.5897632
-2.1119764,-1.9793363,2.5085716,0.19807306,1.8154916,2.526844
-2.1119764,-1.9793363,2.5085716,0.08689558,1.7739527,2.4834726
-1.6263669,-2.082329,3.0774002,0.08689558,1.7739527,2.4834726
-1.6263669,-2.082329,3.0774002,0.08689558,1.7739527,2.4834726
-1.2165115,-3.0140347,5.496876,0.023365596,1.7214183,2.4223862
-1.2165115,-3.0140347,5.496876,0.023365596,1.7214183,2.4223862
-1.387363,-3.995347,6.503004,0.21151209,1.998751,2.4602597
-1.387363,-3.995347,6.503004,0.21151209,1.998751,2.4602597
-1.0015866,-4.1394367,3.4490137,0.61651576,2.2351558,2.6532931
-1.0015866,-4.1394367,3.4490137,0.6739371,2.1679606,2.7980683
-0.38877082,-3.671647,0.7361574,0.6739371,2.1679606,2.7980683
-0.38877082,-3.671647,0.7361574,0.6739371,2.1679606,2.7980683
0.15877485,-3.290237,0.644824,0.39721513,2.1777346,2.8597655
0.15877485,-3.290237,0.644824,0.39721513,2.1777346,2.8597655
0.031033307,-3.7308369,1.500906,0.18463401,2.1154263,2.8322768
0.031033307,-3.7308369,1.500906,0.18463401,2.1154263,2.8322768
0.17307694,-4.3974223,2.2778254,0.10705414,2.0610592,2.8780916
0.17307694,-4.3974223,2.2778254,0.10705414,2.0610592,2.8780916
0.9023613,-4.3994713,2.3611546,0.09789115,2.0659463,2.9868257
0.9023613,-4.3994713,2.3611546,0.09789115,2.0659463,2.9868257
1.5495839,-4.1521864,1.8278093,0.1375974,2.1380284,3.0185907
1.5495839,-4.1521864,1.8278093,0.1375974,2.1380284,3.0185907
1.0953835,-4.2494493,0.31332684,0.09605856,2.1526892,3.0051515
1.0953835,-4.2494493,0.31332684,0.09605856,2.1526892,3.0051515
0.8226931,-4.231464,-0.017859459,-0.053603426,1.9963076,3.061351
0.8226931,-4.231464,-0.017859459,-0.053603426,1.9963076,3.061351
0.8656696,-4.0300884,0.5894699,-0.1348485,1.8777997,3.1022792
0.8656696,-4.0300884,0.5894699,-0.1348485,1.8777997,3.1022792
0.751521,-3.920486,0.8284588,-0.107359566,1.7959439,3.1132748
0.751521,-3.920486,0.8284588,-0.107359566,1.7959439,3.1132748
0.6887007,-3.6487687,0.5278702,-0.117744274,1.7531832,3.1199942
0.6887007,-3.6487687,0.5278702,-0.117744274,1.7531832,3.1199942
0.96872723,-3.1008174,0.89566135,-0.23930646,1.7397442,3.089451
0.96872723,-3.1008174,0.89566135,-0.23930646,1.7397442,3.089451
0.8962346,-2.7269828,1.3347616,-0.27229318,1.6462818,2.9739974
0.8962346,-2.7269828,1.3347616,-0.27229318,1.6462818,2.9739974
0.22817457,-2.7885995,2.0759516,-0.2863431,1.6102408,2.8756483
0.22817457,-2.7885995,2.0759516,-0.2863431,1.6102408,2.8756483
0.016189218,-2.7314277,2.8106432,-0.26923886,1.67316,2.8359418
0.016189218,-2.7314277,2.8106432,-0.26923886,1.67316,2.8359418
-0.18937749,-2.7954197,3.3282948,-0.17272215,1.7159204,2.7913487
-0.18937749,-2.7954197,3.3282948,-0.17272215,1.7159204,2.7913487
-0.18127881,-2.9639838,3.1252937,-0.040775254,1.7647897,2.7724118
-0.18127881,-2.9639838,3.1252937,0.008093964,1.844813,2.7711902
-0.2462031,-3.0421999,2.5590754,0.008093964,1.844813,2.7711902
-0.2462031,-3.0421999,2.5590754,0.008093964,1.844813,2.7711902
-0.33586514,-2.9912522,2.5267725,0.041080687,1.8209893,2.7663033
-0.33586514,-2.9912522,2.5267725,0.041080687,1.8209893,2.7663033
-0.6765219,-3.0774982,2.5664072,0.09850202,1.8258762,2.7644706
-0.6765219,-3.0774982,2.5664072,0.09850202,1.8258762,2.7644706
-0.827345,-2.9488513,1.5735493,0.1339322,1.9107865,2.7907379
-0.827345,-2.9488513,1.5735493,0.1339322,1.9107865,2.7907379
-0.7977227,-2.6516907,1.0009546,0.06856962,1.8753563,2.809064
-0.7977227,-2.6516907,1.0009546,0.06856962,1.8753563,2.809064
-0.9314934,-2.6651528,1.0186024,-0.0804815,1.7446312,2.754086
-0.9314934,-2.6651528,1.0186024,-0.0804815,1.7446312,2.754086
-1.1426635,-3.2893047,2.312667,-0.2649628,1.5589281,2.695443
-1.1426635,-3.2893047,2.312667,-0.2649628,1.5589281,2.695443
-1.0602115,-4.070532,3.9942951,-0.35414913,1.4966198,2.6569583
-1.0602115,-4.070532,3.9942951,-0.35414913,1.4966198,2.6569583
-1.8216852,-5.0648875,4.556404,-0.2490803,1.6010778,2.6465738
-1.8216852,-5.0648875,4.556404,-0.2490803,1.6010778,2.6465738
-2.080384,-5.5447664,3.7088022,-0.005955936,1.6157386,2.809064
-2.080384,-5.5447664,3.7088022,0.16447547,1.5406022,2.9507847
-1.0914302,-4.924062,2.0365515,0.16447547,1.5406022,2.9507847
-1.0914302,-4.924062,2.0365515,0.16447547,1.5406022,2.9507847
-0.58318424,-4.2938395,1.2829123,0.14614952,1.5241088,2.9190195
-0.58318424,-4.2938395,1.2829123,0.14614952,1.5241088,2.9190195
-0.38515887,-3.6323514,1.0880795,0.037415497,1.5479325,2.8200593
-0.38515887,-3.6323514,1.0880795,0.037415497,1.5479325,2.8200593
-0.21325469,-2.9938734,1.3286257,-0.026725354,1.4953982,2.653904
-0.21325469,-2.9938734,1.3286257,-0.026725354,1.4953982,2.653904
-0.398535,-2.704071,1.9290504,-0.08659015,1.3909402,2.46759
-0.398535,-2.704071,1.9290504,-0.08659015,1.3909402,2.46759
-0.5928989,-2.5398767,2.755024,-0.117744274,1.4056009,2.3307564
-0.5928989,-2.5398767,2.755024,-0.117744274,1.4056009,2.3307564
-0.85146457,-2.3880265,2.5647001,-0.08536842,1.4972308,2.25562
-0.85146457,-2.3880265,2.5647001,-0.08536842,1.4972308,2.25562
-1.0488309,-2.3724072,2.2518845,-0.04810564,1.5137241,2.2171354
-1.0488309,-2.3724072,2.2518845,-0.04810564,1.5137241,2.2171354
-1.1787138,-2.4203293,1.803153,0.01786781,1.500285,2.214081
-1.1787138,-2.4203293,1.803153,0.01786781,1.500285,2.214081
-1.0656906,-2.3352988,0.85737705,0.09789115,1.4563028,2.2440135
-1.0656906,-2.3352988,0.85737705,0.09789115,1.4563028,2.2440135
-1.0566427,-2.3507926,0.8670263,0.08933904,1.3799446,2.2495112
-1.0566427,-2.3507926,0.8670263,0.014202617,1.351234,2.2482896
-0.89342684,-2.119063,0.018537521,0.014202617,1.351234,2.2482896
-0.89342684,-2.119063,0.018537521,0.014202617,1.351234,2.2482896
-0.8605141,-2.0958073,0.28317165,-0.048716504,1.2907583,2.2201898
-0.8605141,-2.0958073,0.28317165,-0.048716504,1.2907583,2.2201898
-0.87406635,-2.0847433,0.2762251,-0.050549097,1.2302825,2.2043073
-0.87406635,-2.0847433,0.2762251,-0.050549097,1.2302825,2.2043073
-0.5997605,-1.968416,1.1710281,0.046578474,1.1734722,2.2440135
-0.5997605,-1.968416,1.1710281,0.08384126,1.2492194,2.1810944
-0.6299642,-1.9757149,1.1755152,0.08384126,1.2492194,2.1810944
-0.6299642,-1.9757149,1.1755152,0.08384126,1.2492194,2.1810944
-0.13424915,-1.3717577,0.22909832,0.0062613687,1.2571607,2.0888536
-0.13424915,-1.3717577,0.22909832,0.0062613687,1.2571607,2.0888536
-0.10592852,-1.1368003,0.2522745,-0.024892759,1.251052,1.9807305
-0.10592852,-1.1368003,0.2522745,-0.024892759,1.251052,1.9807305
-0.542825,-0.62791395,-0.35394335,-0.05299256,1.2534955,1.8762726
-0.542825,-0.62791395,-0.35394335,-0.05299256,1.2534955,1.8762726
-0.9226529,-0.23673868,-0.8587899,-0.18310685,1.1850786,1.7980819
-0.9226529,-0.23673868,-0.8587899,-0.18310685,1.1850786,1.7980819
-0.65310746,-0.4409237,1.217206,-0.4531093,1.042747,1.6869044
-0.65310746,-0.4409237,1.217206,-0.4531093,1.042747,1.6869044
-0.72005475,-1.4064257,4.2509613,-0.49403727,1.2144,1.6319265
-0.72005475,-1.4064257,4.2509613,-0.49403727,1.2144,1.6319265
-1.0021433,-2.0346365,4.1890154,-0.17944166,1.4789047,1.7314975
-1.0021433,-2.0346365,4.1890154,-0.17944166,1.4789047,1.7314975
-0.40004268,-1.6464393,1.553174,0.20234911,1.5332718,1.9459113
-0.40004268,-1.6464393,1.553174,0.20234911,1.5332718,1.9459113
0.20655835,-0.84695625,-0.48970127,0.24938573,1.4770721,2.0638082
0.20655835,-0.84695625,-0.48970127,0.24938573,1.4770721,2.0638082
0.93220955,-0.37997055,-0.8174052,0.06429356,1.4312572,2.0650299
0.93220955,-0.37997055,-0.8174052,0.06429356,1.4312572,2.0650299
0.9195576,-0.48969746,-0.14756012,-0.20021108,1.3817772,1.9550742
0.9195576,-0.48969746,-0.14756012,-0.20021108,1.3817772,1.9550742
1.0125233,-0.944335,2.08068,-0.33643404,1.246776,1.9110919
1.0125233,-0.944335,2.08068,-0.33643404,1.246776,1.9110919
1.0828729,-1.2365,2.55305,-0.16661349,1.2528846,1.8842138
1.0828729,-1.2365,2.55305,-0.16661349,1.2528846,1.8842138
1.0101361,-1.3884761,1.4681177,-0.056046885,1.3542882,1.8915442
1.0101361,-1.3884761,1.4681177,-0.056046885,1.3542882,1.8915442
0.826278,-1.4470744,0.73948956,-0.068264194,1.3475688,1.9049833
0.826278,-1.4470744,0.73948956,-0.068264194,1.3475688,1.9049833
0.48972765,-1.7195513,1.1025171,-0.1244638,1.2883148,1.9214766
0.48972765,-1.7195513,1.1025171,-0.1244638,1.2883148,1.9214766
0.06952596,-2.1066184,0.95219135,-0.04932737,1.3255776,2.0045543
0.06952596,-2.1066184,0.95219135,-0.04932737,1.3255776,2.0045543
0.24486616,-2.0947213,0.14873981,0.009315695,1.2901474,2.1432207
0.24486616,-2.0947213,0.14873981,0.009315695,1.2901474,2.1432207
0.24644291,-2.1145606,0.16049576,0.026419923,1.2272283,2.2116377
0.24644291,-2.1145606,0.16049576,0.026419923,1.2272283,2.2116377
0.869238,-1.5196371,-0.77509594,-0.034055736,1.2321151,2.1572707
0.869238,-1.5196371,-0.77509594,-0.034055736,1.2321151,2.1572707
0.49691275,-1.5103083,-0.6790757,-0.19226983,1.246776,2.1029036
0.49691275,-1.5103083,-0.6790757,-0.19226983,1.246776,2.1029036
0.047127068,-1.5616069,0.14662457,-0.28878653,1.2064588,2.1084013
